id,RELEASETIME,FULLTIME,REPAYTIME,ITEM_NAME,ITEM_AMOUNT,ITEM_STATUS,ITEM_INTRODUCTION,LIFE_LOAN,MONEY_RATE,LOAN_TYPE,LOAN_USE,BONDING_COMPANY,DEADLINE,REPAYTYPE,BORROWER_NAME,BORROWER_SEX,BORROWER_AGE,BORROWER_EDUCATION,BORROWER_MARRIAGE,BORROWER_INDUSTRY,BORROWER_CITY,BORROWER_INCOME,BORROWER_HOUSE,BORROWER_CAR,REWARD,
11452,\N,\N,\N,约 标5：电子产品借款　[1687],40000,\N,\N,4                                  个月,20.00                                 （月利率1.6667%）,\N,短期周转,\N,2014-10-16 11:18,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.1,\N
11453,\N,\N,\N,标7：工厂借款周转　[1688],40000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-10-17 19:03,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11454,\N,\N,\N,约标5：工厂借款周转　[1685],40000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-10-16 10:11,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11455,\N,\N,\N,约标4：工厂借款周转　[1684],40000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-10-15 20:14,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11456,\N,\N,\N,约：标1 工厂借款周转　[1679],60000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-10-15 14:05,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11457,\N,\N,\N,约标5：电子工厂借款周转　[1683],50000,\N,\N,1                                  个月,18,\N,生意周转,\N,2014-10-15 13:53,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.1,\N
11458,\N,\N,\N,约 标3：电子产品借款　[1681],60000,\N,\N,4                                  个月,20.00                                 （月利率1.6667%）,\N,短期周转,\N,2014-10-15 11:09,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.1,\N
11459,\N,\N,\N,标：标3 工厂借款周转　[1680],50000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-10-15 17:14,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11460,\N,\N,\N,约：标2：工厂借款周转　[1678],80000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-10-15 10:44,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11461,\N,\N,\N,约标：7购买模具设备　[1677],40000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-10-14 22:06,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11462,\N,\N,\N,标：6购买模具设备　[1675],39000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-10-15 10:31,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11463,\N,\N,\N,标2：电子产品借款　[1674],50000,\N,\N,4                                  个月,20.00                                 （月利率1.6667%）,\N,短期周转,\N,2014-10-17 09:33,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.1,\N
11464,\N,\N,\N,标4：电子工厂借款周转　[1673],50000,\N,\N,1                                  个月,19.00                                 （月利率1.5833%）,\N,短期周转,\N,2014-10-15 14:19,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.1,\N
11465,\N,\N,\N,约标：5购买模具设备　[1672],40000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-10-14 12:05,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11466,\N,\N,\N,约标：35购买模具设备　　[1671],40000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-10-14 11:53,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11467,\N,\N,\N,约标：3 购买模具设备　[1670],60000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-10-14 10:52,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11468,\N,\N,\N,约标3：电子工厂借款周转　[1669],40000,\N,\N,1                                  个月,18,\N,生意周转,\N,2014-10-14 10:48,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.1,\N
11469,\N,\N,\N,约标：2 购买模具设备　[1668],71000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-10-14 09:46,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11470,\N,\N,\N,标2：电子工厂借款周转　[1665],50000,\N,\N,1                                  个月,18,\N,生意周转,\N,2014-10-14 12:24,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.1,\N
11471,\N,\N,\N,标1：电子产品借款　[1666],50000,\N,\N,4                                  个月,20.00                                 （月利率1.6667%）,\N,短期周转,\N,2014-10-14 13:03,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.1,\N
11472,\N,\N,\N,标：1  购买模具设备　[1667],50000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-10-14 11:49,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11473,\N,\N,\N,约：标6：工厂借款周转　[1663],50000,\N,\N,5                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-10-13 17:17,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.6,\N
11474,\N,\N,\N,标7：工厂借款周转　[1664],10000,\N,\N,5                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-10-13 20:03,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.6,\N
11475,\N,\N,\N,约：标5：工厂借款周转　[1661],50000,\N,\N,5                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-10-13 16:58,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.6,\N
11476,\N,\N,\N,标6：电子产品借款　[1658],6983,\N,\N,2                                  个月,19.00                                 （月利率1.5833%）,\N,短期周转,\N,2014-10-13 16:58,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2.6,\N
11477,\N,\N,\N,约 标5：电子产品借款　[1662],150000,\N,\N,2                                  个月,19.00                                 （月利率1.5833%）,\N,短期周转,\N,2014-10-13 16:25,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2.6,\N
11478,\N,\N,\N,约标1：电子工厂借款周转　[1660],110000,\N,\N,1                                  个月,18,\N,生意周转,\N,2014-10-13 10:27,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.1,\N
11479,\N,\N,\N,标3：工厂借款周转　[1657],50000,\N,\N,5                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-10-13 16:58,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.6,\N
11480,\N,\N,\N,标8：经营激光切割机焊接　[1659],18000,\N,\N,1                                  个月,18,\N,生意周转,\N,2014-10-13 16:27,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.1,\N
11481,\N,\N,\N,标4：电子产品借款　[1656],50000,\N,\N,2                                  个月,19.00                                 （月利率1.5833%）,\N,短期周转,\N,2014-10-13 15:32,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2.6,\N
11482,\N,\N,\N,标7：经营激光切割机焊接　[1655],50000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-10-13 00:21,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.1,\N
11483,\N,\N,\N,标3：电子产品借款　[1653],40000,\N,\N,2                                  个月,19.00                                 （月利率1.5833%）,\N,短期周转,\N,2014-10-12 12:26,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2.6,\N
11484,\N,\N,\N,约 标4：生意周转借款　[1654],50000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-10-12 11:50,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11485,\N,\N,\N,标2：电子产品借款　[1636],50000,\N,\N,2                                  个月,19.00                                 （月利率1.5833%）,\N,短期周转,\N,2014-10-13 09:18,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2.6,\N
11486,\N,\N,\N,约 标6：生意周转借款　[1651],387155,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-10-11 21:06,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11487,\N,\N,\N,约 标5：生意周转借款　[1650],50000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-10-11 14:31,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11488,\N,\N,\N,约 标3：生意周转借款　[1649],50000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-10-11 12:25,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11489,\N,\N,\N,约 标2：生意周转借款　[1645],60000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-10-11 11:49,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11490,\N,\N,\N,标6：经营激光切割机焊接　[1647],40000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-10-11 11:23,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.1,\N
11491,\N,\N,\N,标1：生意周转借款　[1643],50000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-10-11 14:44,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11492,\N,\N,\N,标5：经营激光切割机焊接　[1644],50000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-10-12 14:11,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.1,\N
11493,\N,\N,\N,约 标4：工厂借款周转　[1641],80000,\N,\N,5                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-10-10 14:13,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.6,\N
11494,\N,\N,\N,约：标2：工厂借款周转　[1640],50000,\N,\N,5                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-10-10 13:42,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.6,\N
11495,\N,\N,\N,标1：工厂借款周转　[1639],50000,\N,\N,5                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-10-10 20:37,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.6,\N
11496,\N,\N,\N,标4：经营激光切割机焊接　[1638],50000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-10-11 10:05,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.1,\N
11497,\N,\N,\N,约标3：经营激光切割机焊接　[1634],40000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-10-09 18:58,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.1,\N
11498,\N,\N,\N,标2：经营激光切割机焊接　[1633],53106,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-10-09 14:53,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.1,\N
11499,\N,\N,\N,标1：经营激光切割机焊接　[1632],50000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-10-10 08:34,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.1,\N
11500,\N,\N,\N,标1：电子产品借款　[1631],50000,\N,\N,2                                  个月,19.00                                 （月利率1.5833%）,\N,短期周转,\N,2014-10-12 09:24,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2.6,\N
11501,\N,\N,\N,标8：电子开发销售借款　[1630],30000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-10-09 14:45,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11502,\N,\N,\N,约 标6：计算机技术开发借款　[1628],90000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-10-08 20:53,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11503,\N,\N,\N,标7：电子开发销售借款　[1629],30000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-10-09 10:18,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11504,\N,\N,\N,约 标4：国内商务借款　[1597],40000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-10-08 15:33,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11505,\N,\N,\N,约 标2：计算机技术开发借款　[1620],50000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-10-08 12:15,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11506,\N,\N,\N,约 标5：电子开发销售借款　[1627],110000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-10-08 11:14,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.1,\N
11507,\N,\N,\N,标5：计算机技术开发借款　[1626],50000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-10-08 15:53,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11508,\N,\N,\N,约 标2：电子开发销售借款　[1616],110000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-10-06 12:30,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.1,\N
11509,\N,\N,\N,标4：计算机技术开发借款　[1624],30000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-10-06 13:58,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11510,\N,\N,\N,标4：电子开发销售借款　[1625],30000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-10-07 20:05,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.1,\N
11511,\N,\N,\N,约 标5：电子产品借款　[1614],60000,\N,\N,2                                  个月,19.00                                 （月利率1.5833%）,\N,短期周转,\N,2014-10-04 15:30,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2.6,\N
11512,\N,\N,\N,标7：电子科技借款周转　[1623],50000,\N,\N,2                                  个月,19.00                                 （月利率1.5833%）,\N,生意周转,\N,2014-10-06 23:14,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2.6,\N
11513,\N,\N,\N,标3：电子开发销售借款　[1617],50000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-10-05 22:40,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.1,\N
11514,\N,\N,\N,标1：计算机技术开发借款　[1619],50000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-10-05 22:42,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11515,\N,\N,\N,约 标3：计算机技术开发借款　[1621],50000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-10-03 12:53,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11516,\N,\N,\N,约标7：运动器材借款　[1622],40000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-10-01 21:27,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11517,\N,\N,\N,标7：电子厂借款周转　[1599],40000,\N,\N,1                                  个月,18,\N,生意周转,\N,2014-10-03 22:13,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.1,\N
11518,\N,\N,\N,标6：电子厂借款周转　[1600],50000,\N,\N,1                                  个月,18,\N,生意周转,\N,2014-10-01 09:42,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.1,\N
11519,\N,\N,\N,标6：国内商务借款　[1612],40000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-10-02 12:09,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11520,\N,\N,\N,标6：电子科技借款周转　[1601],50000,\N,\N,2                                  个月,19.00                                 （月利率1.5833%）,\N,生意周转,\N,2014-10-03 22:16,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2.6,\N
11521,\N,\N,\N,约 标7：国内商务借款　[1613],50000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-10-01 09:17,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11522,\N,\N,\N,标11：扩大连锁店　[1611],10000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-09-30 20:18,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
